LAT,LON,YEAR,MO,DY,RH2M,T2M
6.79601,79.90121,2003,4,3,80.08,28.38
6.79601,79.90121,2003,4,4,79.77,28.41
6.79601,79.90121,2003,4,5,80.8,28.24
6.79601,79.90121,2003,4,6,75.93,28.18
6.79601,79.90121,2003,4,7,72.91,28.2
6.79601,79.90121,2003,4,8,70.31,28.51
6.79601,79.90121,2003,4,9,74.87,28.38
6.79601,79.90121,2003,4,10,76.43,28.62
6.79601,79.90121,2003,4,11,74.81,28.82
6.79601,79.90121,2003,4,12,69.45,29.05
6.79601,79.90121,2003,4,13,72.92,28.75
6.79601,79.90121,2003,4,14,82.06,27.52
6.79601,79.90121,2003,4,15,80.4,28.33
6.79601,79.90121,2003,4,16,78.79,28.43
6.79601,79.90121,2003,4,17,75.53,28.95
6.79601,79.90121,2003,4,18,82.07,28.21
6.79601,79.90121,2003,4,19,79.41,28.33
6.79601,79.90121,2003,4,20,82.81,28.17
6.79601,79.90121,2003,4,21,84.13,27.41
6.79601,79.90121,2003,4,22,80.65,28.05
6.79601,79.90121,2003,4,23,85.99,27.76
6.79601,79.90121,2003,4,24,78.38,28.54
6.79601,79.90121,2003,4,25,75.14,28.86
6.79601,79.90121,2003,4,26,79.34,28.19
6.79601,79.90121,2003,4,27,83.08,27.37
6.79601,79.90121,2003,4,28,81.69,27.29
6.79601,79.90121,2003,4,29,77.84,27.95
6.79601,79.90121,2003,4,30,80.6,27.63
6.79601,79.90121,2003,5,1,83.94,27.21
6.79601,79.90121,2003,5,2,86.76,27.5
6.79601,79.90121,2003,5,3,85.48,28.26
6.79601,79.90121,2003,5,4,86.68,28.27
6.79601,79.90121,2003,5,5,83.11,28.59
6.79601,79.90121,2003,5,6,81.52,28.49
6.79601,79.90121,2003,5,7,80.15,28.84
6.79601,79.90121,2003,5,8,82.4,28.64
6.79601,79.90121,2003,5,9,84.04,28.53
6.79601,79.90121,2003,5,10,83.2,28.12
6.79601,79.90121,2003,5,11,79.88,27.98
6.79601,79.90121,2003,5,12,82.13,28.54
6.79601,79.90121,2003,5,13,82.62,28.53
6.79601,79.90121,2003,5,14,83.5,28.6
6.79601,79.90121,2003,5,15,82.92,28.56
6.79601,79.90121,2003,5,16,85.52,28.22
6.79601,79.90121,2003,5,17,86.85,28.02
6.79601,79.90121,2003,5,18,86.4,28.08
6.79601,79.90121,2003,5,19,85.32,28.1
6.79601,79.90121,2003,5,20,84.91,28.23
6.79601,79.90121,2003,5,21,84.44,28.34
6.79601,79.90121,2003,5,22,84.35,28.41
6.79601,79.90121,2003,5,23,82.14,28.43
6.79601,79.90121,2003,5,24,81.04,28.44
6.79601,79.90121,2003,5,25,85.39,28.1
6.79601,79.90121,2003,5,26,86.07,28.03
6.79601,79.90121,2003,5,27,85.11,28.21
6.79601,79.90121,2003,5,28,84.92,28.18
6.79601,79.90121,2003,5,29,86.94,27.98
6.79601,79.90121,2003,5,30,86.46,27.93
6.79601,79.90121,2003,5,31,87.35,28.04
6.79601,79.90121,2003,6,1,85.72,28.22
6.79601,79.90121,2003,6,2,84.93,27.92
6.79601,79.90121,2003,6,3,82.51,28.08
6.79601,79.90121,2003,6,4,86.32,27.69
6.79601,79.90121,2003,6,5,85.51,27.96
6.79601,79.90121,2003,6,6,84,28.06
6.79601,79.90121,2003,6,7,86.06,27.76
6.79601,79.90121,2003,6,8,85.92,27.58
6.79601,79.90121,2003,6,9,85.06,27.59
6.79601,79.90121,2003,6,10,87.57,27.46
6.79601,79.90121,2003,6,11,90.1,27.35
6.79601,79.90121,2003,6,12,89.6,27.42
6.79601,79.90121,2003,6,13,84.25,27.55
6.79601,79.90121,2003,6,14,85.08,27.22
6.79601,79.90121,2003,6,15,85.34,26.93
6.79601,79.90121,2003,6,16,85.17,27.51
6.79601,79.90121,2003,6,17,83.92,27.21
6.79601,79.90121,2003,6,18,85.07,26.51
6.79601,79.90121,2003,6,19,85.6,26.46
6.79601,79.90121,2003,6,20,84.9,27
6.79601,79.90121,2003,6,21,84.22,26.95
6.79601,79.90121,2003,6,22,85.24,27.23
6.79601,79.90121,2003,6,23,84.71,27.01
6.79601,79.90121,2003,6,24,85.35,27.21
6.79601,79.90121,2003,6,25,86.03,26.74
6.79601,79.90121,2003,6,26,86.42,26.31
6.79601,79.90121,2003,6,27,85.06,26.82
6.79601,79.90121,2003,6,28,81.01,26.78
6.79601,79.90121,2003,6,29,84,26.99
6.79601,79.90121,2003,6,30,79.15,26.94
6.79601,79.90121,2003,7,1,81.82,26.92
6.79601,79.90121,2003,7,2,81.26,27.15
6.79601,79.90121,2003,7,3,84.01,26.95
6.79601,79.90121,2003,7,4,87.16,26.53
6.79601,79.90121,2003,7,5,85.82,26.29
6.79601,79.90121,2003,7,6,84.71,26.71
6.79601,79.90121,2003,7,7,82.92,26.8
6.79601,79.90121,2003,7,8,81.75,27.46
6.79601,79.90121,2003,7,9,82.95,27.23
6.79601,79.90121,2003,7,10,85.72,26.05
6.79601,79.90121,2003,7,11,83.7,26.8
6.79601,79.90121,2003,7,12,81.27,26.97
6.79601,79.90121,2003,7,13,84.25,27.25
6.79601,79.90121,2003,7,14,84.37,27.27
6.79601,79.90121,2003,7,15,85.96,26.81
6.79601,79.90121,2003,7,16,84.44,26.63
6.79601,79.90121,2003,7,17,85.92,26.96
6.79601,79.90121,2003,7,18,88.51,26.98
6.79601,79.90121,2003,7,19,88.17,27.05
6.79601,79.90121,2003,7,20,86.56,27.5
6.79601,79.90121,2003,7,21,85.86,27.47
6.79601,79.90121,2003,7,22,85.86,27.37
6.79601,79.90121,2003,7,23,86.3,27.31
6.79601,79.90121,2003,7,24,87.48,27.08
6.79601,79.90121,2003,7,25,87.29,26.82
6.79601,79.90121,2003,7,26,86.34,26.87
6.79601,79.90121,2003,7,27,83.53,27.05
6.79601,79.90121,2003,7,28,84.85,27.2
6.79601,79.90121,2003,7,29,85.47,27.34
6.79601,79.90121,2003,7,30,86.29,27.34
6.79601,79.90121,2003,7,31,88.58,26.94
6.79601,79.90121,2003,8,1,86.26,26.13
6.79601,79.90121,2003,8,2,84.72,26.37
6.79601,79.90121,2003,8,3,87.34,26.88
6.79601,79.90121,2003,8,4,88.35,27.03
6.79601,79.90121,2003,8,5,87.88,27.05
6.79601,79.90121,2003,8,6,85.88,27.16
6.79601,79.90121,2003,8,7,84.46,27.47
6.79601,79.90121,2003,8,8,83.21,27.4
6.79601,79.90121,2003,8,9,83.79,27.28
6.79601,79.90121,2003,8,10,87.01,27.05
6.79601,79.90121,2003,8,11,89.41,26.97
6.79601,79.90121,2003,8,12,88.18,26.65
6.79601,79.90121,2003,8,13,88.64,26.33
6.79601,79.90121,2003,8,14,87.55,26.16
6.79601,79.90121,2003,8,15,85.22,26.69
6.79601,79.90121,2003,8,16,84.13,26.84
6.79601,79.90121,2003,8,17,84.27,26.79
6.79601,79.90121,2003,8,18,82.25,26.96
6.79601,79.90121,2003,8,19,81.71,27.16
6.79601,79.90121,2003,8,20,82.52,26.99
6.79601,79.90121,2003,8,21,85.25,27.1
6.79601,79.90121,2003,8,22,86.64,26.71
6.79601,79.90121,2003,8,23,88.58,26.52
6.79601,79.90121,2003,8,24,88.43,26.75
6.79601,79.90121,2003,8,25,88.28,26.74
6.79601,79.90121,2003,8,26,86.46,26.75
6.79601,79.90121,2003,8,27,87.79,26.68
6.79601,79.90121,2003,8,28,86.54,26.76
6.79601,79.90121,2003,8,29,79.97,26.94
6.79601,79.90121,2003,8,30,77.28,27.02
6.79601,79.90121,2003,8,31,80.78,27.12
6.79601,79.90121,2003,9,1,83.73,26.58
6.79601,79.90121,2003,9,2,84.77,26.63
6.79601,79.90121,2003,9,3,86.5,26.47
6.79601,79.90121,2003,9,4,86.63,26.45
6.79601,79.90121,2003,9,5,87.02,26.22
6.79601,79.90121,2003,9,6,87.34,26.26
6.79601,79.90121,2003,9,7,87.06,26.48
6.79601,79.90121,2003,9,8,86.86,26.94
6.79601,79.90121,2003,9,9,84.25,27.22
6.79601,79.90121,2003,9,10,84.32,27.15
6.79601,79.90121,2003,9,11,81.91,27.16
6.79601,79.90121,2003,9,12,78.68,27.25
6.79601,79.90121,2003,9,13,78.76,27.25
6.79601,79.90121,2003,9,14,82.73,26.91
6.79601,79.90121,2003,9,15,82.88,26.88
6.79601,79.90121,2003,9,16,84.26,27.1
6.79601,79.90121,2003,9,17,83.69,27.16
6.79601,79.90121,2003,9,18,84.71,27.07
6.79601,79.90121,2003,9,19,84.84,27.06
6.79601,79.90121,2003,9,20,84.6,27.03
6.79601,79.90121,2003,9,21,83.55,26.88
6.79601,79.90121,2003,9,22,82.7,27.08
6.79601,79.90121,2003,9,23,84.72,26.97
6.79601,79.90121,2003,9,24,83.64,27.07
6.79601,79.90121,2003,9,25,80.15,27.36
6.79601,79.90121,2003,9,26,80.81,27.63
6.79601,79.90121,2003,9,27,81.26,27.47
6.79601,79.90121,2003,9,28,79.48,27.55
6.79601,79.90121,2003,9,29,84.73,27.26
6.79601,79.90121,2003,9,30,88.18,26.21
6.79601,79.90121,2003,10,1,89.02,26.05
6.79601,79.90121,2003,10,2,88.27,26.28
6.79601,79.90121,2003,10,3,83.44,27.2
6.79601,79.90121,2003,10,4,83.37,27.33
6.79601,79.90121,2003,10,5,83.66,27.56
6.79601,79.90121,2003,10,6,81.3,27.57
6.79601,79.90121,2003,10,7,81.12,27.4
6.79601,79.90121,2003,10,8,82.96,27.33
6.79601,79.90121,2003,10,9,82.35,27.37
6.79601,79.90121,2003,10,10,79.99,27.34
6.79601,79.90121,2003,10,11,78.14,27.28
6.79601,79.90121,2003,10,12,80.32,27.21
6.79601,79.90121,2003,10,13,81.36,27.03
6.79601,79.90121,2003,10,14,81.19,26.72
6.79601,79.90121,2003,10,15,81.77,26.81
6.79601,79.90121,2003,10,16,85.06,26.68
6.79601,79.90121,2003,10,17,85.09,26.79
6.79601,79.90121,2003,10,18,83.53,27.19
6.79601,79.90121,2003,10,19,81.83,27.37
6.79601,79.90121,2003,10,20,86.48,26.94
6.79601,79.90121,2003,10,21,81.22,27.19
6.79601,79.90121,2003,10,22,79.65,27.51
6.79601,79.90121,2003,10,23,79.62,27.74
6.79601,79.90121,2003,10,24,79.32,27.77
6.79601,79.90121,2003,10,25,80.75,27.58
6.79601,79.90121,2003,10,26,85.23,27.3
6.79601,79.90121,2003,10,27,77.92,27.45
6.79601,79.90121,2003,10,28,74.67,27.58
6.79601,79.90121,2003,10,29,79.28,26.95
6.79601,79.90121,2003,10,30,83.28,26.75
6.79601,79.90121,2003,10,31,84.59,26.09
6.79601,79.90121,2003,11,1,83.27,26.32
6.79601,79.90121,2003,11,2,84.38,26.34
6.79601,79.90121,2003,11,3,83.35,26.35
6.79601,79.90121,2003,11,4,80.87,26.67
6.79601,79.90121,2003,11,5,85.85,26.52
6.79601,79.90121,2003,11,6,85.94,26.51
6.79601,79.90121,2003,11,7,89.16,26.69
6.79601,79.90121,2003,11,8,84.79,26.69
6.79601,79.90121,2003,11,9,78.48,27.41
6.79601,79.90121,2003,11,10,74.39,27.53
6.79601,79.90121,2003,11,11,76.65,27.65
6.79601,79.90121,2003,11,12,76.31,28
6.79601,79.90121,2003,11,13,80.53,27.69
6.79601,79.90121,2003,11,14,81.79,27.15
6.79601,79.90121,2003,11,15,81.55,26.79
6.79601,79.90121,2003,11,16,84.62,26.63
6.79601,79.90121,2003,11,17,82.61,26.84
6.79601,79.90121,2003,11,18,87.67,26.48
6.79601,79.90121,2003,11,19,88.09,26.63
6.79601,79.90121,2003,11,20,86.36,26.4
6.79601,79.90121,2003,11,21,84.18,26.06
6.79601,79.90121,2003,11,22,87.36,26.8
6.79601,79.90121,2003,11,23,85.1,27.08
6.79601,79.90121,2003,11,24,78.38,27.08
6.79601,79.90121,2003,11,25,81.05,27.03
6.79601,79.90121,2003,11,26,85.73,26.94
6.79601,79.90121,2003,11,27,87.21,26.58
6.79601,79.90121,2003,11,28,86.72,26.58
6.79601,79.90121,2003,11,29,83.74,26.8
6.79601,79.90121,2003,11,30,83.95,26.93
6.79601,79.90121,2003,12,1,80.84,26.85
6.79601,79.90121,2003,12,2,81.29,27.12
6.79601,79.90121,2003,12,3,81.46,26.88
6.79601,79.90121,2003,12,4,83.55,26.76
6.79601,79.90121,2003,12,5,85.22,26.69
6.79601,79.90121,2003,12,6,82.27,26.73
6.79601,79.90121,2003,12,7,80.05,26.51
6.79601,79.90121,2003,12,8,76.5,26.28
6.79601,79.90121,2003,12,9,72.43,26.06
6.79601,79.90121,2003,12,10,75.63,26.22
6.79601,79.90121,2003,12,11,80.14,26.32
6.79601,79.90121,2003,12,12,80.18,26.48
6.79601,79.90121,2003,12,13,82.06,26.65
6.79601,79.90121,2003,12,14,79.56,25.76
6.79601,79.90121,2003,12,15,78.33,25.95
6.79601,79.90121,2003,12,16,83.4,25.66
6.79601,79.90121,2003,12,17,78.72,25.83
6.79601,79.90121,2003,12,18,78.43,26.39
6.79601,79.90121,2003,12,19,77.79,27.01
6.79601,79.90121,2003,12,20,73.96,26.87
6.79601,79.90121,2003,12,21,73.81,26.37
6.79601,79.90121,2003,12,22,73.55,26.41
6.79601,79.90121,2003,12,23,75.59,26.67
6.79601,79.90121,2003,12,24,77.9,26.8
6.79601,79.90121,2003,12,25,80.54,26.75
6.79601,79.90121,2003,12,26,78.82,26.95
6.79601,79.90121,2003,12,27,74.5,27.51
6.79601,79.90121,2003,12,28,76.41,27.48
6.79601,79.90121,2003,12,29,73.93,27.14
6.79601,79.90121,2003,12,30,74.24,26.95
6.79601,79.90121,2003,12,31,75.28,27.01
6.79601,79.90121,2004,1,1,75.27,27.26
6.79601,79.90121,2004,1,2,73.11,27.29
6.79601,79.90121,2004,1,3,70.18,27
6.79601,79.90121,2004,1,4,74.07,26.98
6.79601,79.90121,2004,1,5,76.71,27.04
6.79601,79.90121,2004,1,6,73.47,27.35
6.79601,79.90121,2004,1,7,74.27,27.62
6.79601,79.90121,2004,1,8,75.09,27.19
6.79601,79.90121,2004,1,9,77.91,27.19
6.79601,79.90121,2004,1,10,79.21,27.22
6.79601,79.90121,2004,1,11,76.4,27.06
6.79601,79.90121,2004,1,12,74.52,27.14
6.79601,79.90121,2004,1,13,74.76,27.36
6.79601,79.90121,2004,1,14,74.78,27.48
6.79601,79.90121,2004,1,15,75.17,27.59
6.79601,79.90121,2004,1,16,74.8,27.45
6.79601,79.90121,2004,1,17,70.6,27.3
6.79601,79.90121,2004,1,18,70.03,27
6.79601,79.90121,2004,1,19,63.85,27.09
6.79601,79.90121,2004,1,20,66.41,27.15
6.79601,79.90121,2004,1,21,67.22,27.18
6.79601,79.90121,2004,1,22,69.32,27.41
6.79601,79.90121,2004,1,23,73.01,27.47
6.79601,79.90121,2004,1,24,78.42,27.47
6.79601,79.90121,2004,1,25,79.58,27.54
6.79601,79.90121,2004,1,26,80.38,26.73
6.79601,79.90121,2004,1,27,77.22,27.15
6.79601,79.90121,2004,1,28,72.77,27.66
6.79601,79.90121,2004,1,29,69.49,27.84
6.79601,79.90121,2004,1,30,67.41,27.95
6.79601,79.90121,2004,1,31,68.17,27.8
6.79601,79.90121,2004,2,1,71.9,27.56
6.79601,79.90121,2004,2,2,71.34,27.55
6.79601,79.90121,2004,2,3,72.22,28.26
6.79601,79.90121,2004,2,4,76.29,27.98
6.79601,79.90121,2004,2,5,73.87,28.29
6.79601,79.90121,2004,2,6,69.85,28.43
6.79601,79.90121,2004,2,7,68.87,28.34
6.79601,79.90121,2004,2,8,72.32,27.95
6.79601,79.90121,2004,2,9,67.39,28.33
6.79601,79.90121,2004,2,10,65.78,28.39
6.79601,79.90121,2004,2,11,68.3,28.19
6.79601,79.90121,2004,2,12,70.08,28.51
6.79601,79.90121,2004,2,13,70.68,28.52
6.79601,79.90121,2004,2,14,70.17,28.27
6.79601,79.90121,2004,2,15,70.57,28.15
6.79601,79.90121,2004,2,16,67.56,28.23
6.79601,79.90121,2004,2,17,65.75,27.58
6.79601,79.90121,2004,2,18,66.65,27.14
6.79601,79.90121,2004,2,19,62.77,27.27
6.79601,79.90121,2004,2,20,62.59,27.32
6.79601,79.90121,2004,2,21,65.45,27.26
6.79601,79.90121,2004,2,22,69.8,27.89
6.79601,79.90121,2004,2,23,76.92,27.68
6.79601,79.90121,2004,2,24,68.42,27.82
6.79601,79.90121,2004,2,25,63.94,27.25
6.79601,79.90121,2004,2,26,65.19,27.35
6.79601,79.90121,2004,2,27,70.94,27.67
6.79601,79.90121,2004,2,28,63.91,27.79
6.79601,79.90121,2004,2,29,62.68,27.1
6.79601,79.90121,2004,3,1,64.99,26.62
6.79601,79.90121,2004,3,2,64.44,27.41
6.79601,79.90121,2004,3,3,68.32,27.48
6.79601,79.90121,2004,3,4,71.41,27.26
6.79601,79.90121,2004,3,5,69.56,27.8
6.79601,79.90121,2004,3,6,70.88,28.36
6.79601,79.90121,2004,3,7,65.71,28.32
6.79601,79.90121,2004,3,8,67.7,28.56
6.79601,79.90121,2004,3,9,71.58,28.57
6.79601,79.90121,2004,3,10,69.68,28.82
6.79601,79.90121,2004,3,11,68.71,28.82
6.79601,79.90121,2004,3,12,69.66,28.73
6.79601,79.90121,2004,3,13,76.81,28.08
6.79601,79.90121,2004,3,14,69.65,29
6.79601,79.90121,2004,3,15,78.78,27.92
6.79601,79.90121,2004,3,16,80,27.68
6.79601,79.90121,2004,3,17,76.65,27.88
6.79601,79.90121,2004,3,18,72.83,28.48
6.79601,79.90121,2004,3,19,75.12,28.43
6.79601,79.90121,2004,3,20,73.9,28.45
6.79601,79.90121,2004,3,21,75.31,28.56
6.79601,79.90121,2004,3,22,72.53,28.45
6.79601,79.90121,2004,3,23,73.73,28.55
6.79601,79.90121,2004,3,24,76.64,28.44
6.79601,79.90121,2004,3,25,76.25,28.59
6.79601,79.90121,2004,3,26,74.43,28.72
6.79601,79.90121,2004,3,27,72.41,28.93
6.79601,79.90121,2004,3,28,72.59,28.77
6.79601,79.90121,2004,3,29,72.94,28.69
6.79601,79.90121,2004,3,30,81.65,27.84
6.79601,79.90121,2004,3,31,78.07,28.17
6.79601,79.90121,2004,4,1,83.24,27.03
6.79601,79.90121,2004,4,2,70.92,28.46
6.79601,79.90121,2004,4,3,76.99,28.35
6.79601,79.90121,2004,4,4,75.04,28.48
6.79601,79.90121,2004,4,5,80.65,27.43
6.79601,79.90121,2004,4,6,70.57,27.8
6.79601,79.90121,2004,4,7,83.41,26.99
6.79601,79.90121,2004,4,8,83.65,27.3
6.79601,79.90121,2004,4,9,79.83,28.01
6.79601,79.90121,2004,4,10,76.75,28.39
6.79601,79.90121,2004,4,11,77.69,28.73
6.79601,79.90121,2004,4,12,84.93,28
6.79601,79.90121,2004,4,13,85.57,27.75
6.79601,79.90121,2004,4,14,84.65,28.03
6.79601,79.90121,2004,4,15,83.38,28.29
6.79601,79.90121,2004,4,16,82.64,28.34
6.79601,79.90121,2004,4,17,81.73,28.53
6.79601,79.90121,2004,4,18,80.14,28.95
6.79601,79.90121,2004,4,19,74.54,29.11
6.79601,79.90121,2004,4,20,74.76,29
6.79601,79.90121,2004,4,21,77.23,28.72
6.79601,79.90121,2004,4,22,78.51,28.36
6.79601,79.90121,2004,4,23,78.14,28.47
6.79601,79.90121,2004,4,24,80.59,27.7
6.79601,79.90121,2004,4,25,74.46,28.82
6.79601,79.90121,2004,4,26,82.86,28.19
6.79601,79.90121,2004,4,27,85.39,28.07
6.79601,79.90121,2004,4,28,78.92,28.98
6.79601,79.90121,2004,4,29,80.07,29
6.79601,79.90121,2004,4,30,77.83,29.09
6.79601,79.90121,2004,5,1,82.7,28.39
6.79601,79.90121,2004,5,2,82.48,27.91
6.79601,79.90121,2004,5,3,83.35,27.6
6.79601,79.90121,2004,5,4,82.83,28.15
6.79601,79.90121,2004,5,5,80.02,28.48
6.79601,79.90121,2004,5,6,78.71,29.02
6.79601,79.90121,2004,5,7,79.89,28.75
6.79601,79.90121,2004,5,8,82.75,28.58
6.79601,79.90121,2004,5,9,81.5,28.66
6.79601,79.90121,2004,5,10,81.19,28.62
6.79601,79.90121,2004,5,11,81.58,28.61
6.79601,79.90121,2004,5,12,84.56,28.27
6.79601,79.90121,2004,5,13,86.65,28.2
6.79601,79.90121,2004,5,14,87.58,28
6.79601,79.90121,2004,5,15,83.95,27.98
6.79601,79.90121,2004,5,16,78.65,28.15
6.79601,79.90121,2004,5,17,78.68,28.08
6.79601,79.90121,2004,5,18,80.58,27.9
6.79601,79.90121,2004,5,19,80.14,27.97
6.79601,79.90121,2004,5,20,82.4,27.53
6.79601,79.90121,2004,5,21,86.06,27.41
6.79601,79.90121,2004,5,22,86.46,27.44
6.79601,79.90121,2004,5,23,87.09,27.54
6.79601,79.90121,2004,5,24,83.49,27.58
6.79601,79.90121,2004,5,25,83.36,27.5
6.79601,79.90121,2004,5,26,87.84,27.29
6.79601,79.90121,2004,5,27,84.35,27.05
6.79601,79.90121,2004,5,28,84.82,27
6.79601,79.90121,2004,5,29,90.26,27
6.79601,79.90121,2004,5,30,88.75,26.83
6.79601,79.90121,2004,5,31,86.77,26.96
6.79601,79.90121,2004,6,1,87.7,27.13
6.79601,79.90121,2004,6,2,87.69,26.98
6.79601,79.90121,2004,6,3,86.89,26.92
6.79601,79.90121,2004,6,4,85.97,27.04
6.79601,79.90121,2004,6,5,83.55,27.1
6.79601,79.90121,2004,6,6,83.04,27.19
6.79601,79.90121,2004,6,7,84.54,26.71
6.79601,79.90121,2004,6,8,87.49,26.65
6.79601,79.90121,2004,6,9,86.15,26.32
6.79601,79.90121,2004,6,10,89.05,26.81
6.79601,79.90121,2004,6,11,88.13,27.05
6.79601,79.90121,2004,6,12,86.55,26.8
6.79601,79.90121,2004,6,13,88.1,27.25
6.79601,79.90121,2004,6,14,85.69,27.64
6.79601,79.90121,2004,6,15,86.23,27.58
6.79601,79.90121,2004,6,16,84.31,27.7
6.79601,79.90121,2004,6,17,85.03,27.72
6.79601,79.90121,2004,6,18,85.67,27.54
6.79601,79.90121,2004,6,19,83.12,27.42
6.79601,79.90121,2004,6,20,83.1,27.47
6.79601,79.90121,2004,6,21,80.27,27.68
6.79601,79.90121,2004,6,22,75.97,27.9
6.79601,79.90121,2004,6,23,76.65,27.78
6.79601,79.90121,2004,6,24,75.93,27.75
6.79601,79.90121,2004,6,25,77.73,27.68
6.79601,79.90121,2004,6,26,81.32,27.37
6.79601,79.90121,2004,6,27,81.6,27.28
6.79601,79.90121,2004,6,28,81.06,27
6.79601,79.90121,2004,6,29,79.84,27.34
6.79601,79.90121,2004,6,30,81.81,27.33
6.79601,79.90121,2004,7,1,82.75,27.26
6.79601,79.90121,2004,7,2,83.27,27.31
6.79601,79.90121,2004,7,3,83.5,27.3
6.79601,79.90121,2004,7,4,84.62,26.94
6.79601,79.90121,2004,7,5,81.37,26.82
6.79601,79.90121,2004,7,6,84.43,26.51
6.79601,79.90121,2004,7,7,86.35,26.1
6.79601,79.90121,2004,7,8,84.73,26.36
6.79601,79.90121,2004,7,9,83.81,26.72
6.79601,79.90121,2004,7,10,84.23,26.77
6.79601,79.90121,2004,7,11,86.48,26.33
6.79601,79.90121,2004,7,12,84.53,26.66
6.79601,79.90121,2004,7,13,83.22,26.88
6.79601,79.90121,2004,7,14,81.83,27.14
6.79601,79.90121,2004,7,15,82.7,27.22
6.79601,79.90121,2004,7,16,81.33,26.91
6.79601,79.90121,2004,7,17,83.71,26.8
6.79601,79.90121,2004,7,18,85.15,26.56
6.79601,79.90121,2004,7,19,85,26.24
6.79601,79.90121,2004,7,20,85.82,26.62
6.79601,79.90121,2004,7,21,85.73,26.68
6.79601,79.90121,2004,7,22,85.95,26.56
6.79601,79.90121,2004,7,23,86.24,26.48
6.79601,79.90121,2004,7,24,84.59,26.72
6.79601,79.90121,2004,7,25,83.23,26.81
6.79601,79.90121,2004,7,26,82.53,26.96
6.79601,79.90121,2004,7,27,83.39,26.82
6.79601,79.90121,2004,7,28,85.07,26.66
6.79601,79.90121,2004,7,29,86.31,26.4
6.79601,79.90121,2004,7,30,85.85,26.15
6.79601,79.90121,2004,7,31,83.84,26.83
6.79601,79.90121,2004,8,1,84.43,26.79
6.79601,79.90121,2004,8,2,84.04,26.82
6.79601,79.90121,2004,8,3,83.14,27.07
6.79601,79.90121,2004,8,4,84.78,26.91
6.79601,79.90121,2004,8,5,84.61,26.49
6.79601,79.90121,2004,8,6,86.52,26.59
6.79601,79.90121,2004,8,7,85.41,26.43
6.79601,79.90121,2004,8,8,85.41,26.81
6.79601,79.90121,2004,8,9,82.02,27.02
6.79601,79.90121,2004,8,10,80.8,27.26
6.79601,79.90121,2004,8,11,80.31,27.27
6.79601,79.90121,2004,8,12,78.11,27.41
6.79601,79.90121,2004,8,13,80.36,27.4
6.79601,79.90121,2004,8,14,84.75,26.89
6.79601,79.90121,2004,8,15,84.74,26.16
6.79601,79.90121,2004,8,16,84.09,27.09
6.79601,79.90121,2004,8,17,83.76,27.12
6.79601,79.90121,2004,8,18,86.38,26.33
6.79601,79.90121,2004,8,19,85.78,26.45
6.79601,79.90121,2004,8,20,84.1,26.73
6.79601,79.90121,2004,8,21,82.58,26.79
6.79601,79.90121,2004,8,22,82.16,27.07
6.79601,79.90121,2004,8,23,79.99,27.57
6.79601,79.90121,2004,8,24,81.88,27.34
6.79601,79.90121,2004,8,25,83.12,27.27
6.79601,79.90121,2004,8,26,80.93,27.33
6.79601,79.90121,2004,8,27,80.67,27.56
6.79601,79.90121,2004,8,28,81.25,27.19
6.79601,79.90121,2004,8,29,82.54,26.93
6.79601,79.90121,2004,8,30,82.74,26.9
6.79601,79.90121,2004,8,31,80.82,26.87
6.79601,79.90121,2004,9,1,80.67,26.94
6.79601,79.90121,2004,9,2,80.96,27.05
6.79601,79.90121,2004,9,3,81.44,26.98
6.79601,79.90121,2004,9,4,79.55,27.27
6.79601,79.90121,2004,9,5,78.14,27.41
6.79601,79.90121,2004,9,6,79.36,27.18
6.79601,79.90121,2004,9,7,83.55,26.61
6.79601,79.90121,2004,9,8,82.06,26.74
6.79601,79.90121,2004,9,9,81.15,26.77
6.79601,79.90121,2004,9,10,84.88,26.53
6.79601,79.90121,2004,9,11,86.22,26.48
6.79601,79.90121,2004,9,12,85.97,26.16
6.79601,79.90121,2004,9,13,85.63,26.18
6.79601,79.90121,2004,9,14,86.31,26.46
6.79601,79.90121,2004,9,15,86.96,26.57
6.79601,79.90121,2004,9,16,84.16,26.97
6.79601,79.90121,2004,9,17,86.51,26.85
6.79601,79.90121,2004,9,18,84.3,26.83
6.79601,79.90121,2004,9,19,85.81,26.74
6.79601,79.90121,2004,9,20,86.8,26.78
6.79601,79.90121,2004,9,21,86.68,26.63
6.79601,79.90121,2004,9,22,82.93,26.85
6.79601,79.90121,2004,9,23,84.61,26.69
6.79601,79.90121,2004,9,24,86.77,26.61
6.79601,79.90121,2004,9,25,87.85,26.42
6.79601,79.90121,2004,9,26,90.39,26.07
6.79601,79.90121,2004,9,27,89.6,25.8
6.79601,79.90121,2004,9,28,85.99,25.93
6.79601,79.90121,2004,9,29,84.73,26.58
6.79601,79.90121,2004,9,30,85.33,26.62
6.79601,79.90121,2004,10,1,85.88,26.63
6.79601,79.90121,2004,10,2,83.65,26.42
6.79601,79.90121,2004,10,3,82.28,26.61
6.79601,79.90121,2004,10,4,84.29,26.62
6.79601,79.90121,2004,10,5,85.6,26.84
6.79601,79.90121,2004,10,6,86.9,26.74
6.79601,79.90121,2004,10,7,87.81,26.65
6.79601,79.90121,2004,10,8,85.75,26.76
6.79601,79.90121,2004,10,9,87.01,26.58
6.79601,79.90121,2004,10,10,88.15,26.54
6.79601,79.90121,2004,10,11,88.97,26.51
6.79601,79.90121,2004,10,12,89.16,26.44
6.79601,79.90121,2004,10,13,88.53,26.41
